BELNR,BUKRS,GJAHR,BUZEI,KUNNR,BLART,BLDAT,BUDAT,FAEDT,AUGDT,DMBTR,WAERS,SHKZG,ZTERM
1800002940,1000,2022,001,C000119,DR,2022-05-06,2022-05-06,2022-06-20,2022-06-17,103522.23,USD,S,NT45
1800002941,1000,2024,001,C000094,DR,2024-06-01,2024-06-01,2024-06-15,2024-06-22,140578.04,USD,S,NT14
1800002942,1000,2023,001,C000026,DR,2023-02-14,2023-02-14,2023-03-31,2023-03-31,99293.27,USD,S,NT45
1800002943,1000,2022,001,C000042,DR,2022-10-17,2022-10-17,2022-12-16,2022-12-18,41654.1,USD,S,NT60
1800002944,1000,2024,001,C000183,DR,2024-06-19,2024-06-19,2024-07-03,2024-07-11,184542.35,USD,S,NT14
1800002945,1000,2023,001,C000195,DR,2023-10-26,2023-10-26,2023-12-25,2024-01-03,98041.09,USD,S,NT60
1800002946,1000,2023,001,C000168,DR,2023-01-07,2023-01-07,2023-03-08,2023-03-08,95211.16,USD,S,NT60
1800002947,1000,2022,001,C000093,DR,2022-08-02,2022-08-02,2022-09-01,2022-09-04,66482.09,USD,S,NT30
1800002948,1000,2023,001,C000154,DR,2023-11-09,2023-11-09,2024-01-08,2024-01-14,106137.61,USD,S,NT60
1800002949,1000,2021,001,C000003,DR,2021-07-19,2021-07-19,2021-08-18,2021-08-23,60650.89,USD,S,NT30
1800002950,1000,2023,001,C000150,DR,2023-05-30,2023-05-30,2023-06-29,2023-07-09,191370.04,USD,S,NT30
1800002951,1000,2023,001,C000001,DR,2023-05-09,2023-05-09,2023-05-23,2023-06-01,227578.65,USD,S,NT14
1800002952,1000,2023,001,C000174,DR,2023-03-26,2023-03-26,2023-05-10,2023-05-10,202086.16,USD,S,NT45
1800002953,1000,2023,001,C000012,DR,2023-02-03,2023-02-03,2023-02-17,2023-02-24,171475.43,USD,S,NT14
1800002954,1000,2021,001,C000130,DR,2021-02-07,2021-02-07,2021-04-08,2021-04-08,71884.54,USD,S,NT60
1800002955,1000,2022,001,C000036,DR,2022-06-01,2022-06-01,2022-07-01,2022-07-02,185988.8,USD,S,NT30
1800002956,1000,2022,001,C000109,DR,2022-02-06,2022-02-06,2022-05-07,2022-06-15,103813.07,USD,S,NT90
1800002957,1000,2021,001,C000074,DR,2021-01-03,2021-01-03,2021-04-03,2021-04-11,213517.02,USD,S,NT90
1800002958,1000,2022,001,C000020,DR,2022-02-19,2022-02-19,2022-03-05,2022-03-05,46419.39,USD,S,NT14
1800002959,1000,2023,001,C000062,DR,2023-04-28,2023-04-28,2023-05-28,2023-05-30,73109.23,USD,S,NT30
1800002960,1000,2024,001,C000181,DR,2024-05-01,2024-05-01,2024-06-30,2024-06-30,159586.28,USD,S,NT60
1800002961,1000,2024,001,C000098,DR,2024-02-08,2024-02-08,2024-03-09,2024-03-10,154814.62,USD,S,NT30
1800002962,1000,2024,001,C000066,DR,2024-05-10,2024-05-10,2024-07-09,2024-08-13,156065.69,USD,S,NT60
1800002963,1000,2023,001,C000069,DR,2023-05-14,2023-05-14,2023-06-28,2023-06-28,47759.57,USD,S,NT45
1800002964,1000,2022,001,C000173,DR,2022-02-13,2022-02-13,2022-02-27,2022-03-03,5829.45,USD,S,NT14
1800002965,1000,2021,001,C000181,DR,2021-06-26,2021-06-26,2021-08-25,2021-08-28,13358.39,USD,S,NT60
1800002966,1000,2023,001,C000176,DR,2023-08-11,2023-08-11,2023-08-25,2023-08-30,134207.72,USD,S,NT14
1800002967,1000,2022,001,C000002,DR,2022-11-28,2022-11-28,2023-02-26,2023-03-01,47298.46,USD,S,NT90
1800002968,1000,2022,001,C000026,DR,2022-09-16,2022-09-16,2022-10-31,2022-11-04,26466.1,USD,S,NT45
1800002969,1000,2022,001,C000034,DR,2022-02-25,2022-02-25,2022-03-27,2022-03-29,68029.59,USD,S,NT30
1800002970,1000,2021,001,C000144,DR,2021-02-25,2021-02-25,2021-04-26,2021-04-26,179083.79,USD,S,NT60
1800002971,1000,2023,001,C000184,DR,2023-06-13,2023-06-13,2023-07-13,2023-08-19,58969.81,USD,S,NT30
1800002972,1000,2022,001,C000146,DR,2022-03-26,2022-03-26,2022-04-25,2022-04-25,38520.24,USD,S,NT30
1800002973,1000,2024,001,C000191,DR,2024-02-22,2024-02-22,2024-05-22,2024-05-26,86136.3,USD,S,NT90
1800002974,1000,2022,001,C000134,DR,2022-02-28,2022-02-28,2022-05-29,2022-05-24,78582.59,USD,S,NT90
1800002975,1000,2021,001,C000007,DR,2021-07-24,2021-07-24,2021-10-22,2021-11-09,200066.13,USD,S,NT90
1800002976,1000,2021,001,C000131,DR,2021-07-28,2021-07-28,2021-09-11,2021-09-11,249492.9,USD,S,NT45
1800002977,1000,2022,001,C000198,DR,2022-07-27,2022-07-27,2022-10-25,2022-11-18,116457.43,USD,S,NT90
1800002978,1000,2022,001,C000169,DR,2022-03-24,2022-03-24,2022-04-23,2022-04-18,198064.75,USD,S,NT30
1800002979,1000,2023,001,C000047,DR,2023-12-06,2023-12-06,2024-01-05,2024-01-05,83231.91,USD,S,NT30
1800002980,1000,2022,001,C000153,DR,2022-07-14,2022-07-14,2022-09-12,2022-09-11,211043.03,USD,S,NT60
1800002981,1000,2022,001,C000138,DR,2022-08-17,2022-08-17,2022-09-16,2022-09-17,237959.37,USD,S,NT30
1800002982,1000,2022,001,C000041,DR,2022-03-21,2022-03-21,2022-04-04,2022-04-16,194137.57,USD,S,NT14
1800002983,1000,2022,001,C000093,DR,2022-06-30,2022-06-30,2022-07-30,2022-08-06,18774.79,USD,S,NT30
1800002984,1000,2024,001,C000105,DR,2024-05-07,2024-05-07,2024-05-21,2024-07-01,48855.88,USD,S,NT14
1800002985,1000,2023,001,C000136,DR,2023-03-11,2023-03-11,2023-05-10,2023-05-19,210543.28,USD,S,NT60
1800002986,1000,2023,001,C000149,DR,2023-12-06,2023-12-06,2023-12-20,2023-12-17,204495.43,USD,S,NT14
1800002987,1000,2023,001,C000184,DR,2023-07-22,2023-07-22,2023-08-21,2023-09-21,31368.43,USD,S,NT30
1800002988,1000,2022,001,C000032,DR,2022-01-24,2022-01-24,2022-04-24,2022-04-29,192268.27,USD,S,NT90
1800002989,1000,2022,001,C000054,DR,2022-02-19,2022-02-19,2022-05-20,2022-05-23,62991.63,USD,S,NT90
1800002990,1000,2024,001,C000122,DR,2024-01-26,2024-01-26,2024-02-09,2024-02-12,193035.11,USD,S,NT14
1800002991,1000,2021,001,C000088,DR,2021-08-02,2021-08-02,2021-09-01,2021-09-06,111297.27,USD,S,NT30
1800002992,1000,2024,001,C000143,DR,2024-04-05,2024-04-05,2024-07-04,2024-07-05,184667.13,USD,S,NT90
1800002993,1000,2024,001,C000174,DR,2024-04-23,2024-04-23,2024-06-07,2024-06-09,9344.06,USD,S,NT45
1800002994,1000,2022,001,C000098,DR,2022-01-29,2022-01-29,2022-02-28,2022-03-17,115747.82,USD,S,NT30
1800002995,1000,2024,001,C000158,DR,2024-02-05,2024-02-05,2024-03-21,2024-03-21,192978.0,USD,S,NT45
1800002996,1000,2021,001,C000074,DR,2021-05-10,2021-05-10,2021-08-08,2021-08-08,130763.64,USD,S,NT90
1800002997,1000,2021,001,C000186,DR,2021-05-23,2021-05-23,2021-06-06,2021-06-18,245546.85,USD,S,NT14
1800002998,1000,2024,001,C000072,DR,2024-05-08,2024-05-08,2024-06-22,2024-06-26,118733.56,USD,S,NT45
1800002999,1000,2022,001,C000012,DR,2022-10-15,2022-10-15,2022-10-29,2022-10-30,170679.14,USD,S,NT14
1800003000,1000,2022,001,C000104,DR,2022-08-21,2022-08-21,2022-09-04,2022-09-08,78715.23,USD,S,NT14
1800003001,1000,2021,001,C000121,DR,2021-09-02,2021-09-02,2021-10-02,2021-10-17,81442.73,USD,S,NT30
1800003002,1000,2024,001,C000047,DR,2024-06-23,2024-06-23,2024-07-23,2024-07-23,157661.9,USD,S,NT30
1800003003,1000,2023,001,C000032,DR,2023-05-01,2023-05-01,2023-07-30,2023-07-30,11504.29,USD,S,NT90
1800003004,1000,2024,001,C000184,DR,2024-02-21,2024-02-21,2024-03-22,2024-03-28,130710.64,USD,S,NT30
1800003005,1000,2024,001,C000009,DR,2024-05-02,2024-05-02,2024-06-16,2024-06-29,64074.87,USD,S,NT45
1800003006,1000,2024,001,C000181,DR,2024-03-20,2024-03-20,2024-05-19,2024-05-24,159991.48,USD,S,NT60
1800003007,1000,2021,001,C000168,DR,2021-01-30,2021-01-30,2021-03-31,2021-03-29,50482.18,USD,S,NT60
1800003008,1000,2022,001,C000119,DR,2022-01-14,2022-01-14,2022-02-28,2022-03-02,221992.37,USD,S,NT45
1800003009,1000,2023,001,C000150,DR,2023-07-29,2023-07-29,2023-08-28,2023-08-23,216050.76,USD,S,NT30
1800003010,1000,2023,001,C000182,DR,2023-08-19,2023-08-19,2023-09-02,2023-09-07,55229.27,USD,S,NT14
1800003011,1000,2021,001,C000002,DR,2021-05-28,2021-05-28,2021-08-26,2021-09-01,29119.19,USD,S,NT90
1800003012,1000,2022,001,C000034,DR,2022-01-20,2022-01-20,2022-02-19,2022-02-20,158594.33,USD,S,NT30
1800003013,1000,2021,001,C000130,DR,2021-08-20,2021-08-20,2021-10-19,2021-10-20,81803.86,USD,S,NT60
1800003014,1000,2023,001,C000151,DR,2023-07-30,2023-07-30,2023-09-28,2023-10-19,42672.73,USD,S,NT60
1800003015,1000,2021,001,C000144,DR,2021-03-14,2021-03-14,2021-05-13,2021-05-12,69748.91,USD,S,NT60
1800003016,1000,2021,001,C000148,DR,2021-11-23,2021-11-23,2022-01-07,2022-01-31,30792.75,USD,S,NT45
1800003017,1000,2022,001,C000133,DR,2022-04-30,2022-04-30,2022-05-30,2022-06-11,197496.8,USD,S,NT30
1800003018,1000,2024,001,C000082,DR,2024-04-08,2024-04-08,2024-04-22,2024-05-04,3223.53,USD,S,NT14
1800003019,1000,2024,001,C000129,DR,2024-05-31,2024-05-31,2024-06-14,2024-06-20,11456.35,USD,S,NT14
1800003020,1000,2022,001,C000097,DR,2022-08-01,2022-08-01,2022-09-30,2022-09-29,196085.33,USD,S,NT60
1800003021,1000,2021,001,C000120,DR,2021-04-23,2021-04-23,2021-05-23,2021-05-23,119342.4,USD,S,NT30
1800003022,1000,2022,001,C000149,DR,2022-07-09,2022-07-09,2022-07-23,2022-07-26,149456.86,USD,S,NT14
1800003023,1000,2021,001,C000028,DR,2021-11-22,2021-11-22,2022-02-20,2022-03-08,23280.5,USD,S,NT90
1800003024,1000,2023,001,C000003,DR,2023-11-06,2023-11-06,2023-12-06,2023-12-09,40266.92,USD,S,NT30
1800003025,1000,2022,001,C000079,DR,2022-10-30,2022-10-30,2022-12-14,2022-12-11,23758.99,USD,S,NT45
1800003026,1000,2023,001,C000017,DR,2023-12-22,2023-12-22,2024-03-21,2024-04-03,155042.57,USD,S,NT90
1800003027,1000,2022,001,C000104,DR,2022-05-26,2022-05-26,2022-06-09,2022-06-05,232781.35,USD,S,NT14
1800003028,1000,2022,001,C000058,DR,2022-10-27,2022-10-27,2022-12-26,2022-12-26,249246.3,USD,S,NT60
1800003029,1000,2024,001,C000178,DR,2024-03-28,2024-03-28,2024-04-11,2024-04-11,156657.95,USD,S,NT14
1800003030,1000,2022,001,C000089,DR,2022-02-23,2022-02-23,2022-04-24,2022-04-26,15884.01,USD,S,NT60
1800003031,1000,2021,001,C000028,DR,2021-12-16,2021-12-16,2022-03-16,2022-04-22,175630.71,USD,S,NT90
1800003032,1000,2021,001,C000144,DR,2021-02-12,2021-02-12,2021-04-13,2021-04-12,198075.09,USD,S,NT60
1800003033,1000,2021,001,C000147,DR,2021-01-22,2021-01-22,2021-03-08,2021-04-03,32331.04,USD,S,NT45
1800003034,1000,2023,001,C000087,DR,2023-11-28,2023-11-28,2024-01-27,2024-02-08,58935.98,USD,S,NT60
1800003035,1000,2022,001,C000114,DR,2022-07-20,2022-07-20,2022-08-19,2022-09-09,245437.25,USD,S,NT30
1800003036,1000,2022,001,C000036,DR,2022-04-30,2022-04-30,2022-05-30,2022-05-26,197351.89,USD,S,NT30
1800003037,1000,2021,001,C000180,DR,2021-08-19,2021-08-19,2021-10-18,2021-10-25,189417.68,USD,S,NT60
1800003038,1000,2021,001,C000183,DR,2021-10-28,2021-10-28,2021-11-11,2021-11-25,201575.82,USD,S,NT14
1800003039,1000,2022,001,C000162,DR,2022-08-14,2022-08-14,2022-09-28,2022-09-29,110241.01,USD,S,NT45
1800003040,1000,2022,001,C000166,DR,2022-10-20,2022-10-20,2022-12-19,2023-01-31,172623.25,USD,S,NT60
1800003041,1000,2023,001,C000002,DR,2023-02-09,2023-02-09,2023-05-10,2023-05-10,90183.71,USD,S,NT90
1800003042,1000,2023,001,C000146,DR,2023-08-17,2023-08-17,2023-09-16,2023-09-21,34548.31,USD,S,NT30
1800003043,1000,2023,001,C000128,DR,2023-04-24,2023-04-24,2023-06-08,2023-06-09,224767.1,USD,S,NT45
1800003044,1000,2022,001,C000177,DR,2022-06-14,2022-06-14,2022-09-12,2022-09-15,121840.23,USD,S,NT90
1800003045,1000,2023,001,C000049,DR,2023-01-19,2023-01-19,2023-03-20,2023-03-28,109937.5,USD,S,NT60
1800003046,1000,2024,001,C000118,DR,2024-06-08,2024-06-08,2024-07-23,2024-07-28,74383.93,USD,S,NT45
1800003047,1000,2022,001,C000167,DR,2022-01-27,2022-01-27,2022-02-10,2022-02-12,174562.41,USD,S,NT14
1800003048,1000,2024,001,C000065,DR,2024-05-02,2024-05-02,2024-06-01,2024-07-13,47470.06,USD,S,NT30
1800003049,1000,2022,001,C000162,DR,2022-10-01,2022-10-01,2022-11-15,2022-11-21,87568.51,USD,S,NT45
1800003050,1000,2021,001,C000120,DR,2021-01-17,2021-01-17,2021-02-16,2021-02-22,183368.2,USD,S,NT30
1800003051,1000,2023,001,C000199,DR,2023-06-15,2023-06-15,2023-06-29,2023-08-03,208006.05,USD,S,NT14
1800003052,1000,2024,001,C000126,DR,2024-03-06,2024-03-06,2024-04-05,2024-04-26,228704.03,USD,S,NT30
1800003053,1000,2024,001,C000038,DR,2024-06-02,2024-06-02,2024-08-01,2024-07-31,139075.56,USD,S,NT60
1800003054,1000,2022,001,C000035,DR,2022-06-28,2022-06-28,2022-09-26,2022-09-25,18150.27,USD,S,NT90
1800003055,1000,2022,001,C000152,DR,2022-10-17,2022-10-17,2022-10-31,2022-10-31,39601.34,USD,S,NT14
1800003056,1000,2024,001,C000126,DR,2024-04-04,2024-04-04,2024-05-04,2024-05-11,74622.49,USD,S,NT30
1800003057,1000,2023,001,C000154,DR,2023-04-01,2023-04-01,2023-05-31,2023-06-10,66573.97,USD,S,NT60
1800003058,1000,2023,001,C000121,DR,2023-02-08,2023-02-08,2023-03-10,2023-03-23,92411.06,USD,S,NT30
1800003059,1000,2022,001,C000142,DR,2022-03-06,2022-03-06,2022-04-20,2022-04-25,1179.24,USD,S,NT45
1800003060,1000,2021,001,C000001,DR,2021-02-08,2021-02-08,2021-02-22,2021-03-12,159868.49,USD,S,NT14
1800003061,1000,2023,001,C000148,DR,2023-08-18,2023-08-18,2023-10-02,2023-10-02,95381.85,USD,S,NT45
1800003062,1000,2021,001,C000059,DR,2021-05-22,2021-05-22,2021-06-05,2021-06-17,47198.04,USD,S,NT14
1800003063,1000,2023,001,C000188,DR,2023-08-18,2023-08-18,2023-10-02,2023-10-02,5661.24,USD,S,NT45
1800003064,1000,2023,001,C000008,DR,2023-08-30,2023-08-30,2023-10-29,2023-11-03,214350.49,USD,S,NT60
1800003065,1000,2021,001,C000129,DR,2021-09-28,2021-09-28,2021-10-12,2021-10-18,194228.13,USD,S,NT14
1800003066,1000,2022,001,C000055,DR,2022-10-26,2022-10-26,2023-01-24,2023-01-29,60457.85,USD,S,NT90
1800003067,1000,2022,001,C000095,DR,2022-02-08,2022-02-08,2022-03-10,2022-03-10,180529.89,USD,S,NT30
1800003068,1000,2022,001,C000064,DR,2022-11-23,2022-11-23,2023-02-21,2023-02-21,164914.06,USD,S,NT90
1800003069,1000,2021,001,C000182,DR,2021-12-27,2021-12-27,2022-01-10,2022-01-19,135200.17,USD,S,NT14
1800003070,1000,2022,001,C000009,DR,2022-06-26,2022-06-26,2022-08-10,2022-08-11,97485.22,USD,S,NT45
1800003071,1000,2022,001,C000180,DR,2022-09-29,2022-09-29,2022-11-28,2022-12-15,131493.37,USD,S,NT60
1800003072,1000,2022,001,C000013,DR,2022-07-10,2022-07-10,2022-09-08,2022-09-13,124889.74,USD,S,NT60
1800003073,1000,2023,001,C000148,DR,2023-03-06,2023-03-06,2023-04-20,2023-04-22,138315.48,USD,S,NT45
1800003074,1000,2023,001,C000053,DR,2023-01-25,2023-01-25,2023-03-11,2023-03-14,153646.77,USD,S,NT45
1800003075,1000,2022,001,C000160,DR,2022-04-03,2022-04-03,2022-07-02,2022-07-07,81327.41,USD,S,NT90
1800003076,1000,2024,001,C000132,DR,2024-04-18,2024-04-18,2024-05-02,2024-05-05,160585.08,USD,S,NT14
1800003077,1000,2024,001,C000189,DR,2024-04-30,2024-04-30,2024-06-29,2024-06-30,28505.57,USD,S,NT60
1800003078,1000,2021,001,C000184,DR,2021-11-16,2021-11-16,2021-12-16,2021-12-24,17603.28,USD,S,NT30
1800003079,1000,2022,001,C000165,DR,2022-11-30,2022-11-30,2023-01-29,2023-02-02,208963.15,USD,S,NT60
1800003080,1000,2022,001,C000102,DR,2022-02-14,2022-02-14,2022-03-31,2022-04-04,33313.79,USD,S,NT45
1800003081,1000,2024,001,C000155,DR,2024-06-09,2024-06-09,2024-08-08,2024-08-13,51317.68,USD,S,NT60
1800003082,1000,2021,001,C000089,DR,2021-04-13,2021-04-13,2021-06-12,2021-06-25,121857.2,USD,S,NT60
1800003083,1000,2023,001,C000111,DR,2023-10-21,2023-10-21,2023-11-04,2023-11-17,25589.64,USD,S,NT14
1800003084,1000,2022,001,C000096,DR,2022-12-23,2022-12-23,2023-03-23,2023-03-28,143182.03,USD,S,NT90
1800003085,1000,2021,001,C000195,DR,2021-02-15,2021-02-15,2021-04-16,2021-05-19,209238.58,USD,S,NT60
1800003086,1000,2024,001,C000067,DR,2024-05-20,2024-05-20,2024-06-03,2024-06-04,164822.39,USD,S,NT14
1800003087,1000,2023,001,C000197,DR,2023-06-15,2023-06-15,2023-07-15,2023-08-23,175627.19,USD,S,NT30
1800003088,1000,2022,001,C000178,DR,2022-01-15,2022-01-15,2022-01-29,2022-01-29,64728.69,USD,S,NT14
1800003089,1000,2022,001,C000127,DR,2022-12-14,2022-12-14,2023-03-14,2023-03-18,92222.15,USD,S,NT90
1800003090,1000,2021,001,C000098,DR,2021-09-11,2021-09-11,2021-10-11,2021-10-15,151882.45,USD,S,NT30
1800003091,1000,2022,001,C000119,DR,2022-11-14,2022-11-14,2022-12-29,2022-12-31,18647.62,USD,S,NT45
1800003092,1000,2022,001,C000142,DR,2022-08-29,2022-08-29,2022-10-13,2022-10-28,232622.55,USD,S,NT45
1800003093,1000,2023,001,C000014,DR,2023-02-24,2023-02-24,2023-04-10,2023-04-10,52975.79,USD,S,NT45
1800003094,1000,2022,001,C000134,DR,2022-01-11,2022-01-11,2022-04-11,2022-04-11,123359.97,USD,S,NT90
1800003095,1000,2024,001,C000166,DR,2024-04-06,2024-04-06,2024-06-05,2024-05-31,20909.24,USD,S,NT60
1800003096,1000,2023,001,C000046,DR,2023-08-01,2023-08-01,2023-09-30,2023-10-07,200453.97,USD,S,NT60
1800003097,1000,2024,001,C000008,DR,2024-01-19,2024-01-19,2024-03-19,2024-03-23,16114.35,USD,S,NT60
1800003098,1000,2023,001,C000023,DR,2023-08-14,2023-08-14,2023-09-28,2023-09-29,139946.95,USD,S,NT45
1800003099,1000,2024,001,C000175,DR,2024-02-21,2024-02-21,2024-05-21,2024-05-17,234622.72,USD,S,NT90
1800003100,1000,2023,001,C000180,DR,2023-02-09,2023-02-09,2023-04-10,2023-04-10,104572.35,USD,S,NT60
1800003101,1000,2021,001,C000010,DR,2021-05-22,2021-05-22,2021-07-06,2021-07-06,92898.09,USD,S,NT45
1800003102,1000,2021,001,C000131,DR,2021-07-09,2021-07-09,2021-08-23,2021-08-26,177400.01,USD,S,NT45
1800003103,1000,2022,001,C000159,DR,2022-10-23,2022-10-23,2022-12-22,2022-12-25,206087.1,USD,S,NT60
1800003104,1000,2022,001,C000056,DR,2022-11-07,2022-11-07,2022-11-21,2022-11-26,67188.09,USD,S,NT14
1800003105,1000,2021,001,C000145,DR,2021-08-03,2021-08-03,2021-08-17,2021-08-19,11122.63,USD,S,NT14
1800003106,1000,2021,001,C000007,DR,2021-08-08,2021-08-08,2021-11-06,2021-11-12,18526.64,USD,S,NT90
1800003107,1000,2023,001,C000084,DR,2023-08-02,2023-08-02,2023-10-01,2023-10-14,76672.23,USD,S,NT60
1800003108,1000,2022,001,C000087,DR,2022-01-22,2022-01-22,2022-03-23,2022-04-03,236206.27,USD,S,NT60
1800003109,1000,2022,001,C000124,DR,2022-03-10,2022-03-10,2022-06-08,2022-06-10,240186.1,USD,S,NT90
1800003110,1000,2021,001,C000060,DR,2021-11-28,2021-11-28,2022-01-27,2022-01-30,25182.69,USD,S,NT60
1800003111,1000,2022,001,C000119,DR,2022-05-07,2022-05-07,2022-06-21,2022-06-21,181567.81,USD,S,NT45
1800003112,1000,2023,001,C000193,DR,2023-12-26,2023-12-26,2024-02-09,2024-02-15,133383.6,USD,S,NT45
1800003113,1000,2023,001,C000094,DR,2023-01-24,2023-01-24,2023-02-07,2023-02-09,48175.64,USD,S,NT14
1800003114,1000,2023,001,C000046,DR,2023-05-19,2023-05-19,2023-07-18,2023-07-22,132021.81,USD,S,NT60
1800003115,1000,2023,001,C000138,DR,2023-11-11,2023-11-11,2023-12-11,2023-12-10,62941.99,USD,S,NT30
1800003116,1000,2021,001,C000155,DR,2021-08-01,2021-08-01,2021-09-30,2021-09-25,45545.58,USD,S,NT60
1800003117,1000,2022,001,C000074,DR,2022-11-14,2022-11-14,2023-02-12,2023-02-18,187549.4,USD,S,NT90
1800003118,1000,2023,001,C000200,DR,2023-10-29,2023-10-29,2023-12-13,2023-12-13,104380.97,USD,S,NT45
1800003119,1000,2021,001,C000156,DR,2021-09-18,2021-09-18,2021-10-18,2021-10-31,27273.03,USD,S,NT30
1800003120,1000,2024,001,C000066,DR,2024-02-18,2024-02-18,2024-04-18,2024-04-28,90132.88,USD,S,NT60
1800003121,1000,2022,001,C000186,DR,2022-12-30,2022-12-30,2023-01-13,2023-01-21,115221.43,USD,S,NT14
1800003122,1000,2024,001,C000176,DR,2024-01-27,2024-01-27,2024-02-10,2024-02-12,166645.35,USD,S,NT14
1800003123,1000,2024,001,C000038,DR,2024-06-19,2024-06-19,2024-08-18,2024-08-18,220823.18,USD,S,NT60
1800003124,1000,2022,001,C000045,DR,2022-09-18,2022-09-18,2022-12-17,2023-01-22,45918.74,USD,S,NT90
1800003125,1000,2022,001,C000161,DR,2022-05-31,2022-05-31,2022-07-30,2022-07-27,100987.74,USD,S,NT60
1800003126,1000,2021,001,C000070,DR,2021-05-04,2021-05-04,2021-08-02,2021-08-02,85040.7,USD,S,NT90
1800003127,1000,2023,001,C000096,DR,2023-02-25,2023-02-25,2023-05-26,2023-06-02,40385.94,USD,S,NT90
1800003128,1000,2023,001,C000145,DR,2023-03-17,2023-03-17,2023-03-31,2023-04-03,249609.96,USD,S,NT14
1800003129,1000,2022,001,C000173,DR,2022-04-17,2022-04-17,2022-05-01,2022-05-04,111310.03,USD,S,NT14
1800003130,1000,2022,001,C000117,DR,2022-02-22,2022-02-22,2022-04-23,2022-04-23,88728.69,USD,S,NT60
1800003131,1000,2023,001,C000183,DR,2023-09-15,2023-09-15,2023-09-29,2023-10-18,79473.59,USD,S,NT14
1800003132,1000,2021,001,C000085,DR,2021-05-02,2021-05-02,2021-07-01,2021-07-25,247874.28,USD,S,NT60
1800003133,1000,2021,001,C000025,DR,2021-08-29,2021-08-29,2021-11-27,2021-12-14,81838.87,USD,S,NT90
1800003134,1000,2024,001,C000124,DR,2024-01-15,2024-01-15,2024-04-14,2024-04-14,93558.16,USD,S,NT90
1800003135,1000,2024,001,C000166,DR,2024-01-26,2024-01-26,2024-03-26,2024-03-26,108216.43,USD,S,NT60
1800003136,1000,2024,001,C000056,DR,2024-04-21,2024-04-21,2024-05-05,2024-05-02,181741.05,USD,S,NT14
1800003137,1000,2024,001,C000091,DR,2024-01-23,2024-01-23,2024-03-08,2024-03-05,152494.93,USD,S,NT45
1800003138,1000,2021,001,C000161,DR,2021-09-20,2021-09-20,2021-11-19,2021-11-23,141223.03,USD,S,NT60
1800003139,1000,2024,001,C000122,DR,2024-04-06,2024-04-06,2024-04-20,2024-05-18,54268.11,USD,S,NT14
1800003140,1000,2023,001,C000041,DR,2023-09-22,2023-09-22,2023-10-06,2023-10-27,231610.58,USD,S,NT14
1800003141,1000,2022,001,C000023,DR,2022-07-24,2022-07-24,2022-09-07,2022-09-11,64268.19,USD,S,NT45
1800003142,1000,2023,001,C000160,DR,2023-07-30,2023-07-30,2023-10-28,2023-11-02,240451.29,USD,S,NT90
1800003143,1000,2022,001,C000186,DR,2022-11-11,2022-11-11,2022-11-25,2022-12-05,112427.45,USD,S,NT14
1800003144,1000,2022,001,C000001,DR,2022-02-08,2022-02-08,2022-02-22,2022-02-23,99875.55,USD,S,NT14
1800003145,1000,2022,001,C000139,DR,2022-06-05,2022-06-05,2022-09-03,2022-09-03,181852.01,USD,S,NT90
1800003146,1000,2022,001,C000090,DR,2022-07-06,2022-07-06,2022-09-04,2022-09-07,149344.94,USD,S,NT60
1800003147,1000,2023,001,C000024,DR,2023-09-07,2023-09-07,2023-10-22,2023-11-19,248359.59,USD,S,NT45
1800003148,1000,2021,001,C000015,DR,2021-10-31,2021-10-31,2021-11-14,2021-11-13,76158.57,USD,S,NT14
1800003149,1000,2023,001,C000076,DR,2023-08-08,2023-08-08,2023-09-22,2023-10-06,75783.16,USD,S,NT45
1800003150,1000,2023,001,C000012,DR,2023-12-17,2023-12-17,2023-12-31,2024-01-07,56249.79,USD,S,NT14
1800003151,1000,2024,001,C000095,DR,2024-01-07,2024-01-07,2024-02-06,2024-02-07,214074.39,USD,S,NT30
1800003152,1000,2021,001,C000084,DR,2021-05-09,2021-05-09,2021-07-08,2021-07-13,6403.64,USD,S,NT60
1800003153,1000,2022,001,C000083,DR,2022-03-28,2022-03-28,2022-04-11,2022-04-11,205663.04,USD,S,NT14
1800003154,1000,2023,001,C000159,DR,2023-06-26,2023-06-26,2023-08-25,2023-08-27,172740.08,USD,S,NT60
1800003155,1000,2024,001,C000002,DR,2024-02-23,2024-02-23,2024-05-23,2024-05-28,69713.33,USD,S,NT90
1800003156,1000,2022,001,C000100,DR,2022-06-01,2022-06-01,2022-08-30,2022-10-06,139524.45,USD,S,NT90
1800003157,1000,2023,001,C000023,DR,2023-05-04,2023-05-04,2023-06-18,2023-06-20,231554.69,USD,S,NT45
1800003158,1000,2023,001,C000158,DR,2023-05-17,2023-05-17,2023-07-01,2023-07-02,39523.98,USD,S,NT45
1800003159,1000,2021,001,C000123,DR,2021-07-03,2021-07-03,2021-10-01,2021-10-01,10396.34,USD,S,NT90
